episode,mean_done,stderr_done,upper_done,lower_done
913,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
914,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
915,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
916,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
917,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
918,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
919,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
920,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
921,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
922,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
923,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
924,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
925,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
926,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
927,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
928,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
929,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
930,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
931,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
932,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
933,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
934,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
935,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
936,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
937,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
938,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
939,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
940,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
941,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
942,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
943,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
944,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
945,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
946,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
947,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
948,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
949,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
950,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
951,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
952,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
953,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
954,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
955,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
956,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
957,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
958,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
959,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
960,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
961,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
962,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
963,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
964,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
965,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
966,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
967,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
968,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
969,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
970,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
971,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
972,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
973,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
974,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
975,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
976,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
977,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
978,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
979,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
980,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
981,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
982,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
983,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
984,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
985,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
986,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
987,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
988,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
989,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
990,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
991,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
992,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
993,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
994,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
995,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
996,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
997,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
998,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
999,0.625,0.2630521404045756,0.8880521404045756,0.3619478595954244
